date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:48	52112/52112	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Apr%202025%2012:48:30%20GMT	https://clothshop.nextstepweb.org/index-home-three.html	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/index-home-three.html	(from )
18:21:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20Jan%202026%2012:51:48%20GMT	https://clothshop.nextstepweb.org/robots.txt		(from )
18:21:48	9258/9258	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2009:37:10%20GMT	https://clothshop.nextstepweb.org/images/favicon.fav	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/images/favicon.html	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:51	3357/3357	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Nov%202024%2016:06:30%20GMT	https://clothshop.nextstepweb.org/css/owl-carousel.min.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/css/owl-carousel.min.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:51	232803/232803	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Feb%202024%2016:04:46%20GMT	https://clothshop.nextstepweb.org/css/bootstrap.min.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/css/bootstrap.min.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:51	1429/1429	---M--	200	added ('OK')	text/css	date:Wed,%2021%20Dec%202022%2020:37:18%20GMT	https://clothshop.nextstepweb.org/css/owl.theme.default.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/css/owl.theme.default.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:52	8010/8010	---M--	200	added ('OK')	text/css	date:Sat,%2030%20Jul%202022%2013:18:32%20GMT	https://clothshop.nextstepweb.org/css/magnific-popup.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/css/magnific-popup.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:52	5073/5073	---M--	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202024%2016:30:10%20GMT	https://clothshop.nextstepweb.org/css/responsive.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/css/responsive.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:52	74298/74298	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Apr%202025%2021:25:26%20GMT	https://clothshop.nextstepweb.org/sass/style.css	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/sass/style.css	(from https://clothshop.nextstepweb.org/index-home-three.html)
18:21:52	88144/88144	---M--	200	added ('OK')	text/javascript	date:Sat,%2029%20Apr%202023%2017:12:42%20GMT	https://clothshop.nextstepweb.org/js/jquery-3.4.1.min.js	C:/Users/91638/Desktop/final%20for/clothshop.nextstepweb.org/js/jquery-3.4.1.min.js	(from https://clothshop.nextstepweb.org/index-home-three.html)
